,Pass_TD,From,To,G,Cmp,Pass_Att,Inc,Cmp%,Pass_Yds,Int,TD%,Int%,Rate,Pass_Y/A,Pass_AY/A,Pass_Y/C,Pass_Y/G,Pos,Team,Rush_Yds,Rush_Att,Rush_Y/A,Rush_TD,Rush_Y/G,Rec_Yds,Rec,Y/R,Rec_TD,Rec_Y/G
12082,0.0,1998,2001,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Kentucky'],0.0,0.0,0.0,0.0,0.0,963.0,86.0,11.2,5.0,26.8
14560,0.0,2017,2020,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Oklahoma State'],0.0,0.0,0.0,0.0,0.0,3434.0,205.0,16.8,26.0,76.3
13163,0.0,2007,2009,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Connecticut'],0.0,0.0,0.0,0.0,0.0,997.0,53.0,18.8,8.0,29.3
11564,0.0,1992,1995,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Virginia Tech'],0.0,0.0,0.0,0.0,0.0,995.0,68.0,14.6,7.0,28.4
12509,0.0,2002,2003,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Minnesota'],0.0,0.0,0.0,0.0,0.0,1463.0,80.0,18.3,11.0,56.3
13998,0.0,2014,2017,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Texas Tech'],0.0,0.0,0.0,0.0,0.0,1499.0,157.0,9.5,14.0,30.0
12981,0.0,2006,2008,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Ohio State'],0.0,0.0,0.0,0.0,0.0,1429.0,90.0,15.9,12.0,37.6
13728,0.0,2012,2015,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Cincinnati'],0.0,0.0,0.0,0.0,0.0,2301.0,119.0,19.3,26.0,46.0
81,0.0,2013,2016,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DL,['Air Force'],1449.0,332.0,4.4,17.0,37.2,0.0,0.0,0.0,0.0,0.0
3328,14.0,2021,2024,15,142.0,209.0,67.0,67.9,1804.0,2.0,6.7,1.0,160.6,8.6,9.54,12.7,120.3,QB,['USC'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14357,0.0,2016,2019,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Mississippi State', 'Western Michigan']",0.0,0.0,0.0,0.0,0.0,1140.0,97.0,11.8,7.0,25.9
13474,0.0,2010,2014,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Florida International'],0.0,0.0,0.0,0.0,0.0,831.0,51.0,16.3,6.0,18.9
6886,0.0,2000,2004,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,"['Colorado', 'Colorado State']",1355.0,333.0,4.1,13.0,38.7,0.0,0.0,0.0,0.0,0.0
2427,74.0,2006,2008,39,678.0,1124.0,446.0,60.3,9233.0,22.0,6.6,2.0,147.1,8.2,8.65,13.6,236.7,QB,['Ball State'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7653,0.0,2010,2011,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['San Diego State'],3243.0,573.0,5.7,36.0,124.7,338.0,33.0,10.2,2.0,13.0
2076,26.0,2000,2003,23,294.0,541.0,247.0,54.3,3469.0,18.0,4.8,3.3,117.4,6.4,5.88,11.8,150.8,QB,['Utah'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14846,0.0,2019,2023,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Nebraska', 'Texas']",0.0,0.0,0.0,0.0,0.0,1013.0,64.0,15.8,4.0,21.1
12507,0.0,2001,2003,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Temple'],0.0,0.0,0.0,0.0,0.0,1539.0,138.0,11.2,12.0,53.1
7290,0.0,2006,2009,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Auburn'],3321.0,678.0,4.9,24.0,70.7,336.0,53.0,6.3,0.0,7.1
12986,0.0,2006,2009,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Florida Atlantic'],0.0,0.0,0.0,0.0,0.0,1591.0,93.0,17.1,12.0,31.8
11881,0.0,1996,1996,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Idaho'],0.0,0.0,0.0,0.0,0.0,853.0,68.0,12.5,7.0,77.5
1622,23.0,1991,1994,44,558.0,969.0,411.0,57.6,6008.0,47.0,2.4,4.9,107.8,6.2,4.49,10.8,136.5,QB,['Navy'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11370,0.0,1990,1993,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['North Carolina'],0.0,0.0,0.0,0.0,0.0,2447.0,155.0,15.8,7.0,54.4
68,0.0,2015,2021,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DB,"['Oregon State', 'Texas Tech']",0.0,0.0,0.0,0.0,0.0,870.0,81.0,10.7,4.0,18.1
12717,0.0,2003,2006,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['South Florida'],0.0,0.0,0.0,0.0,0.0,864.0,62.0,13.9,5.0,18.8
14291,0.0,2016,2017,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Boise State'],0.0,0.0,0.0,0.0,0.0,2640.0,139.0,19.0,18.0,97.8
3377,11.0,2023,2024,11,105.0,171.0,66.0,61.4,1101.0,6.0,6.4,3.5,129.7,6.4,6.15,10.5,100.1,QB,['Oklahoma'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148,0.0,2004,2006,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Nebraska'],1431.0,291.0,4.9,14.0,43.4,318.0,34.0,9.4,2.0,9.6
6128,0.0,1990,1993,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Minnesota'],1796.0,448.0,4.0,5.0,40.8,0.0,0.0,0.0,0.0,0.0
15174,12.0,2014,2018,22,175.0,270.0,95.0,64.8,1922.0,3.0,4.4,1.1,137.1,7.1,7.51,11.0,87.4,QB,"['Eastern Michigan', 'Iowa']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6312,0.0,1992,1995,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['BYU'],1426.0,329.0,4.3,11.0,34.0,1272.0,115.0,11.1,10.0,30.3
13832,0.0,2013,2016,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Louisiana-Monroe'],0.0,0.0,0.0,0.0,0.0,2148.0,172.0,12.5,19.0,48.8
14897,0.0,2020,2023,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['New Mexico'],0.0,0.0,0.0,0.0,0.0,781.0,63.0,12.4,4.0,19.5
6332,0.0,1992,1996,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Nevada-Las Vegas'],1932.0,454.0,4.3,12.0,44.9,0.0,0.0,0.0,0.0,0.0
2937,17.0,2015,2018,20,167.0,279.0,112.0,59.9,2225.0,12.0,6.1,4.3,138.4,8.0,7.26,13.3,111.3,QB,['Temple'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12160,0.0,1999,2003,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Houston'],0.0,0.0,0.0,0.0,0.0,2873.0,137.0,21.0,24.0,61.1
12022,0.0,1997,2001,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Houston'],0.0,0.0,0.0,0.0,0.0,2810.0,222.0,12.7,17.0,62.4
86,0.0,2014,2017,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FB,['Auburn'],1529.0,285.0,5.4,13.0,56.6,0.0,0.0,0.0,0.0,0.0
12418,0.0,2001,2004,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Northern Illinois'],0.0,0.0,0.0,0.0,0.0,1986.0,94.0,21.1,18.0,60.2
6997,0.0,2002,2003,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Utah'],1895.0,438.0,4.3,20.0,99.7,0.0,0.0,0.0,0.0,0.0
8437,0.0,2019,2024,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Utah'],1664.0,290.0,5.7,8.0,38.7,0.0,0.0,0.0,0.0,0.0
12467,0.0,2001,2003,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Iowa'],0.0,0.0,0.0,0.0,0.0,1515.0,84.0,18.0,15.0,58.3
7381,0.0,2007,2010,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Utah State'],1493.0,360.0,4.1,13.0,42.7,0.0,0.0,0.0,0.0,0.0
13717,0.0,2012,2015,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Troy'],0.0,0.0,0.0,0.0,0.0,1451.0,94.0,15.4,15.0,33.0
3158,56.0,2018,2020,39,413.0,556.0,143.0,74.3,6126.0,7.0,10.1,1.3,197.6,11.0,12.47,14.8,157.1,QB,['Alabama'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14951,0.0,2020,2024,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Indiana', 'Wake Forest']",0.0,0.0,0.0,0.0,0.0,1474.0,115.0,12.8,8.0,29.5
3114,29.0,2018,2022,22,329.0,542.0,213.0,60.7,3558.0,18.0,5.4,3.3,126.9,6.6,6.14,10.8,161.7,QB,"['Appalachian State', 'Memphis', 'Texas State']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15230,0.0,2018,2022,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Purdue'],0.0,0.0,0.0,0.0,0.0,1275.0,126.0,10.1,21.0,28.3
3287,54.0,2020,2024,37,509.0,853.0,344.0,59.7,6581.0,26.0,6.3,3.0,139.3,7.7,7.61,12.9,177.9,QB,"['Kansas State', 'Ohio State']",943.0,234.0,4.0,21.0,25.5,0.0,0.0,0.0,0.0,0.0
12098,0.0,1998,2000,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Louisiana Tech'],0.0,0.0,0.0,0.0,0.0,2489.0,246.0,10.1,19.0,71.1
3062,48.0,2017,2021,38,550.0,823.0,273.0,66.8,6428.0,15.0,5.8,1.8,148.0,7.8,8.16,11.7,169.2,QB,"['Notre Dame', 'Wisconsin']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8559,0.0,2021,2024,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Northern Illinois'],2764.0,455.0,6.1,24.0,76.8,0.0,0.0,0.0,0.0,0.0
15109,0.0,2022,2024,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Troy'],0.0,0.0,0.0,0.0,0.0,1075.0,79.0,13.6,9.0,34.7
7169,0.0,2004,2007,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Toledo'],3119.0,589.0,5.3,28.0,70.9,350.0,41.0,8.5,1.0,8.0
6781,0.0,1999,2003,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Maryland'],2491.0,468.0,5.3,17.0,69.2,478.0,55.0,8.7,2.0,13.3
7257,0.0,2005,2009,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['BYU'],0.0,0.0,0.0,0.0,0.0,799.0,85.0,9.4,6.0,17.0
15215,0.0,2018,2021,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['New Mexico'],1092.0,212.0,5.2,10.0,33.1,0.0,0.0,0.0,0.0,0.0
14970,0.0,2020,2024,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Kansas'],0.0,0.0,0.0,0.0,0.0,2014.0,150.0,13.4,20.0,44.8
13333,0.0,2009,2012,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Texas Tech'],0.0,0.0,0.0,0.0,0.0,1245.0,98.0,12.7,4.0,26.5
14417,0.0,2016,2019,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Florida', 'Ole Miss']",0.0,0.0,0.0,0.0,0.0,2159.0,175.0,12.3,16.0,45.0
2676,43.0,2010,2013,40,496.0,881.0,385.0,56.3,6117.0,19.0,4.9,2.2,126.4,6.9,6.95,12.3,152.9,QB,['Rice'],1406.0,449.0,3.1,17.0,35.2,0.0,0.0,0.0,0.0,0.0
3193,61.0,2019,2024,42,620.0,1059.0,439.0,58.5,8578.0,24.0,5.8,2.3,141.1,8.1,8.23,13.8,204.2,QB,['Miami (OH)'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13291,0.0,2008,2011,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Idaho'],0.0,0.0,0.0,0.0,0.0,1023.0,91.0,11.2,5.0,25.6
12639,1.0,2003,2006,50,1.0,1.0,0.0,100.0,28.0,0.0,100.0,0.0,665.2,28.0,48.0,28.0,0.6,WR,['Auburn'],0.0,0.0,0.0,0.0,0.0,2098.0,153.0,13.7,9.0,42.0
13380,0.0,2009,2012,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Idaho'],0.0,0.0,0.0,0.0,0.0,901.0,62.0,14.5,8.0,20.5
6170,0.0,1990,1993,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Wake Forest'],1234.0,285.0,4.3,8.0,42.6,0.0,0.0,0.0,0.0,0.0
15023,0.0,2021,2024,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Oklahoma State', 'Wisconsin']",0.0,0.0,0.0,0.0,0.0,1292.0,88.0,14.7,9.0,34.9
7654,0.0,2010,2013,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Oklahoma'],1412.0,262.0,5.4,6.0,30.0,0.0,0.0,0.0,0.0,0.0
2874,27.0,2014,2015,23,354.0,599.0,245.0,59.1,4499.0,23.0,4.5,3.8,129.4,7.5,6.68,12.7,195.6,QB,"['South Alabama', 'UAB']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7160,0.0,2004,2006,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Georgia'],1510.0,320.0,4.7,8.0,43.1,0.0,0.0,0.0,0.0,0.0
6346,0.0,1992,1995,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['New Mexico'],3332.0,691.0,4.8,17.0,85.4,743.0,74.0,10.0,3.0,19.1
12021,0.0,1997,1998,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['San Jose State'],0.0,0.0,0.0,0.0,0.0,1525.0,97.0,15.7,16.0,66.3
2753,23.0,2012,2015,35,292.0,482.0,190.0,60.6,3491.0,12.0,4.8,2.5,132.2,7.2,7.08,12.0,99.7,QB,['Ohio'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9454,0.0,2015,2018,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['Utah State'],0.0,0.0,0.0,0.0,0.0,873.0,72.0,12.1,3.0,27.3
13553,0.0,2010,2012,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Tulane'],0.0,0.0,0.0,0.0,0.0,805.0,55.0,14.6,9.0,22.4
8408,0.0,2019,2023,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Army'],1640.0,420.0,3.9,28.0,32.2,0.0,0.0,0.0,0.0,0.0
3147,19.0,2018,2019,13,170.0,279.0,109.0,60.9,2204.0,7.0,6.8,2.5,144.7,7.9,8.13,13.0,169.5,QB,['Miami (FL)'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2003,29.0,1999,2001,28,314.0,541.0,227.0,58.0,4262.0,15.0,5.4,2.8,136.4,7.9,7.7,13.6,152.2,QB,['Pitt'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12637,0.0,2003,2006,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['UTEP'],0.0,0.0,0.0,0.0,0.0,1233.0,119.0,10.4,8.0,26.8
12031,0.0,1997,2000,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Clemson'],0.0,0.0,0.0,0.0,0.0,2302.0,151.0,15.2,12.0,52.3
7904,0.0,2013,2016,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['New Mexico'],3148.0,480.0,6.6,32.0,75.0,0.0,0.0,0.0,0.0,0.0
12325,0.0,2000,2003,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Iowa State'],0.0,0.0,0.0,0.0,0.0,976.0,81.0,12.0,7.0,24.4
8197,0.0,2016,2019,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Utah'],4067.0,712.0,5.7,38.0,90.4,685.0,66.0,10.4,3.0,15.2
6420,0.0,1994,1998,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Texas Christian'],2783.0,518.0,5.4,14.0,79.5,0.0,0.0,0.0,0.0,0.0
2280,35.0,2004,2007,30,383.0,659.0,276.0,58.1,4643.0,19.0,5.3,2.9,129.1,7.0,6.81,12.1,154.8,QB,"['Cincinnati', 'Wake Forest']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14538,0.0,2017,2019,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Cincinnati'],0.0,0.0,0.0,0.0,0.0,887.0,57.0,15.6,5.0,28.6
13668,0.0,2011,2012,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['UTEP'],0.0,0.0,0.0,0.0,0.0,1477.0,101.0,14.6,11.0,64.2
2928,72.0,2015,2017,34,727.0,1197.0,470.0,60.7,8332.0,31.0,6.0,2.6,133.9,7.0,7.0,11.5,245.1,QB,['Marshall'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2697,62.0,2011,2015,41,672.0,1068.0,396.0,62.9,7393.0,24.0,5.8,2.2,135.7,6.9,7.07,11.0,180.3,QB,['Utah State'],1415.0,322.0,4.4,16.0,34.5,0.0,0.0,0.0,0.0,0.0
2736,15.0,2012,2013,13,234.0,353.0,119.0,66.3,2500.0,11.0,4.2,3.1,133.6,7.1,6.53,10.7,192.3,QB,['New Mexico State'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12654,0.0,2003,2006,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Louisiana Tech'],0.0,0.0,0.0,0.0,0.0,1608.0,104.0,15.5,14.0,34.2
13372,0.0,2009,2012,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Louisiana'],0.0,0.0,0.0,0.0,0.0,2103.0,134.0,15.7,15.0,50.1
45,0.0,2006,2009,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DB,['Akron'],0.0,0.0,0.0,0.0,0.0,1231.0,80.0,15.4,11.0,26.2
12007,0.0,1997,1999,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Wyoming'],0.0,0.0,0.0,0.0,0.0,1436.0,93.0,15.4,8.0,41.0
3084,14.0,2017,2021,30,173.0,284.0,111.0,60.9,1795.0,5.0,4.9,1.8,126.8,6.3,6.51,10.4,59.8,QB,"['Georgia Tech', 'San Diego State']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11758,0.0,1994,1996,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Boston College'],0.0,0.0,0.0,0.0,0.0,856.0,64.0,13.4,4.0,31.7
8036,0.0,2015,2018,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Florida State'],1790.0,366.0,4.9,17.0,40.7,0.0,0.0,0.0,0.0,0.0
14415,0.0,2016,2019,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Minnesota'],0.0,0.0,0.0,0.0,0.0,3094.0,199.0,15.5,30.0,65.8
2938,31.0,2015,2017,22,329.0,572.0,243.0,57.5,3854.0,21.0,5.4,3.7,124.7,6.7,6.17,11.7,175.2,QB,['Louisiana-Monroe'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14787,0.0,2019,2024,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Wake Forest'],0.0,0.0,0.0,0.0,0.0,1735.0,94.0,18.5,12.0,62.0
6213,0.0,1991,1994,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Virginia'],1330.0,274.0,4.9,20.0,31.7,0.0,0.0,0.0,0.0,0.0
6624,0.0,1996,1999,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Virginia Tech'],2292.0,448.0,5.1,21.0,69.5,0.0,0.0,0.0,0.0,0.0
13906,0.0,2013,2014,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['UCF'],0.0,0.0,0.0,0.0,0.0,804.0,60.0,13.4,7.0,35.0
7217,0.0,2005,2008,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Florida State'],2255.0,493.0,4.6,26.0,50.1,0.0,0.0,0.0,0.0,0.0
13447,0.0,2010,2013,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Penn State'],0.0,0.0,0.0,0.0,0.0,815.0,66.0,12.3,4.0,21.4
14576,0.0,2018,2019,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Memphis'],369.0,33.0,11.2,4.0,13.2,834.0,44.0,19.0,10.0,29.8
12585,0.0,2002,2005,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,['Notre Dame'],0.0,0.0,0.0,0.0,0.0,942.0,52.0,18.1,7.0,21.4
7725,0.0,2011,2015,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,['Tulane'],1270.0,318.0,4.0,6.0,25.9,0.0,0.0,0.0,0.0,0.0
3290,15.0,2021,2023,22,240.0,418.0,178.0,57.4,2565.0,11.0,3.6,2.6,115.5,6.1,5.67,10.7,116.6,QB,['Eastern Michigan'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8641,0.0,2015,2018,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,['Arizona State'],0.0,0.0,0.0,0.0,0.0,961.0,58.0,16.6,2.0,25.3
9082,0.0,1995,1998,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TE,['Texas A&M'],0.0,0.0,0.0,0.0,0.0,314.0,27.0,11.6,3.0,6.5
1978,25.0,1998,2001,38,426.0,805.0,379.0,52.9,5254.0,28.0,3.1,3.5,111.0,6.5,5.58,12.3,138.3,QB,['South Carolina'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1850,35.0,1996,1997,19,305.0,519.0,214.0,58.8,3795.0,14.0,6.7,2.7,137.0,7.3,7.45,12.4,199.7,QB,['North Carolina'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7842,0.0,2013,2017,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB,"['Colorado State', 'Purdue']",3300.0,589.0,5.6,14.0,71.7,0.0,0.0,0.0,0.0,0.0
14915,0.0,2020,2024,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WR,"['Memphis', 'Toledo']",0.0,0.0,0.0,0.0,0.0,1738.0,123.0,14.1,11.0,41.4
